Tag	Tag File Name	Seq	Folder	Title	Author
society	society.html	4	quotes	Very large social units are imaginary	David Graeber and David Wengrow
society	society.html	4	quotes	We are what we pretend to be	Kurt Vonnegut
society	society.html	4	quotes	We have the capacity to envision a better future and make it a reality	Victor Hwang
society	society.html	4	quotes	The welfare of the whole human race	Arnold J. Toynbee
society	society.html	4	quotes	We Need a Place to Stand	John Bacon and Ed Zeiders
society	society.html	4	quotes	We need governments to provide clear pathways	Larry Fink
society	society.html	4	quotes	We vastly underestimate the impact of our immediate environment on our behavior	Dave Mayer
society	society.html	4	quotes	What would a new social compact look like?	Edward Luce
society	society.html	4	quotes	When racial or religious lines are drawn by the State	William O. Douglas
society	society.html	4	quotes	The yen to work drops in flat economies	Edward Luce
sustainability	sustainability.html	4	quotes	Climate Changers	John Guillebaud
sustainability	sustainability.html	4	quotes	Digging up fossil fuels and setting them alight	Bill McKibben
sustainability	sustainability.html	4	quotes	Economic growth will not save the global ecosystem	Yuval Noah Harari
sustainability	sustainability.html	4	quotes	Economies that make us thrive	Kate Raworth
sustainability	sustainability.html	4	quotes	Exponential growth in a finite world	Kenneth Boulding
sustainability	sustainability.html	4	quotes	Having Fewer Children and Grandchildren	Herb Bowie
sustainability	sustainability.html	4	quotes	The Human Experiment is Now in Question	Bill McKibben
sustainability	sustainability.html	4	quotes	The main cause of capitalism's problems is overpopulation	Theodore P. Lianos
sustainability	sustainability.html	4	quotes	Managing our planetary household	Kate Raworth
sustainability	sustainability.html	4	quotes	A Planet-Sized Problem	E. O. Wilson
sustainability	sustainability.html	4	quotes	The pulse of nature	Hermann Hesse
sustainability	sustainability.html	4	quotes	Quality of Children vs. Quantity	Margaret Mead
sustainability	sustainability.html	4	quotes	Unprecedented growth in human power	Yuval Noah Harari
sustainability	sustainability.html	4	quotes	We may be the last generation in the experiment with living	Tom Hayden
sustainability	sustainability.html	4	quotes	Your generation must come to terms with the environment	Rachel Carson
systemic	systemic.html	4	quotes	Ancient ethnic sores belching fire	Don Beck and Chris Cowan
systemic	systemic.html	4	quotes	Capitalism as a Market Society	Yanis Varoufakis
systemic	systemic.html	4	quotes	Competition is not separable from endless flavors of cooperation	Richard Powers
systemic	systemic.html	4	quotes	An edifice which produces beggars needs restructuring	Martin Luther King Jr.
systemic	systemic.html	4	quotes	In the thrall of a vast, world-spanning machine	Tim O'Reilly
systemic	systemic.html	4	quotes	Learning from Experience	Peter Senge
systemic	systemic.html	4	quotes	The modern horrors of bureaucracy	Amanda Cross
systemic	systemic.html	4	quotes	Simple things should be simple, complex things should be possible	Alan Kay
systemic	systemic.html	4	quotes	We don't even own suits	Apple
systemic	systemic.html	4	quotes	Which side will lose by winning	Richard Powers
systemic	systemic.html	4	quotes	A working simple system	John Gall
systemic	systemic.html	4	quotes	The World Empire enforces World Peace	Yuval Noah Harari
teams	teams.html	4	quotes	Engineer and designer need to party together	Michael Lopp
technology	technology.html	4	quotes	Engineer and designer need to party together	Michael Lopp
technology	technology.html	4	quotes	History as Postmodern Collage	Joe Boyd
technology	technology.html	4	quotes	Liberation from the tasks that had given meaning to life	Jonathan Franzen
technology	technology.html	4	quotes	My brain felt hungry	Ezra Klein
technology	technology.html	4	quotes	Social media is hyperactive	Ian Bogost
technology	technology.html	4	quotes	Technological Unemployment	John Maynard Keynes
technology	technology.html	4	quotes	To distract the watchdog of the mind	Marshall McLuhan
technology	technology.html	4	quotes	Where the Puck is Going to Be	Steve Jobs
tools	tools.html	4	quotes	A bicycle for our minds	Steve Jobs
value creation	value-creation.html	4	quotes	An agenda of ambition and hope	Emmanuel Macron
value creation	value-creation.html	4	quotes	Capitalists who worship only at the feet of capitalism	Herb Bowie
value creation	value-creation.html	4	quotes	Economics is essentially a question of design	Kate Raworth
value creation	value-creation.html	4	quotes	Economies that make us thrive	Kate Raworth
value creation	value-creation.html	4	quotes	Exponential growth in a finite world	Kenneth Boulding
value creation	value-creation.html	4	quotes	The growth of firms	Edith Penrose
value creation	value-creation.html	4	quotes	The increase of wealth is not boundless	John Stuart Mill
value creation	value-creation.html	4	quotes	Invest in your employees	Jasmine Donovan
value creation	value-creation.html	4	quotes	It's the rich class that's winning	Warren Buffett
value creation	value-creation.html	4	quotes	Lean	Jim Womack
value creation	value-creation.html	4	quotes	Liberalism is not Socialism	Winston Churchill
value creation	value-creation.html	4	quotes	Life is a series of daring adventures from a secure base	David Brooks
value creation	value-creation.html	4	quotes	Luxuries tend to become necessities	Yuval Noah Harari
value creation	value-creation.html	4	quotes	Managing our planetary household	Kate Raworth
value creation	value-creation.html	4	quotes	A Man of Value	Albert Einstein
value creation	value-creation.html	4	quotes	Only Two Sources of Real Wealth	Dorothy L. Sayers
value creation	value-creation.html	4	quotes	The Power of Stakeholder Capitalism	Larry Fink
value creation	value-creation.html	4	quotes	A Progressive Annual Tax on Capital	Thomas Piketty
value creation	value-creation.html	4	quotes	Shareholder Value	Jack Welch
value creation	value-creation.html	4	quotes	Technological Unemployment	John Maynard Keynes
value creation	value-creation.html	4	quotes	We need governments to provide clear pathways	Larry Fink
value creation	value-creation.html	4	quotes	Workers demanding more from their employers	Larry Fink
value creation	value-creation.html	4	quotes	A Work Ethic Gone Mad	Matthew Stewart
value creation	value-creation.html	4	quotes	Work, Soul and Life	Albert Camus
value creation	value-creation.html	4	quotes	Worshipping the divine right of capital	Tim O'Reilly
value creation	value-creation.html	4	quotes	The yen to work drops in flat economies	Edward Luce
value creation	value-creation.html	4	quotes	You have to create more than you consume	Jeff Bezos
wisdom	wisdom.html	4	quotes	We must discover wisdom for ourselves	Marcel Proust
wonder	wonder.html	4	quotes	Art and Spirit	Ken Wilber
wonder	wonder.html	4	quotes	Bathing in mystery and confusion	Carl Sagan
wonder	wonder.html	4	quotes	A burst of astonishment at our own existence	G. K. Chesterton
wonder	wonder.html	4	quotes	Competition is not separable from endless flavors of cooperation	Richard Powers
wonder	wonder.html	4	quotes	Dreams Come True	John Updike
wonder	wonder.html	4	quotes	Finish every day and be done with it	Ralph Waldo Emerson
wonder	wonder.html	4	quotes	The Golden Eternity	Jack Kerouac
wonder	wonder.html	4	quotes	The Half-Finished Heaven	Tomas Tranströmer
wonder	wonder.html	4	quotes	A mind is blown	Michael Chabon
wonder	wonder.html	4	quotes	A miraculous world	G. K. Chesterton
wonder	wonder.html	4	quotes	The Mysterious	Albert Einstein
wonder	wonder.html	4	quotes	Mysticism has kept men sane	G. K. Chesterton
wonder	wonder.html	4	quotes	Nature made a mockery of information technology	Jonathan Franzen
wonder	wonder.html	4	quotes	Nature transcends our tendencies to label and classify	Rick Rubin
wonder	wonder.html	4	quotes	The original naiveté	Henri Matisse
wonder	wonder.html	4	quotes	Start with romance and build to a reality	Ray Bradbury
wonder	wonder.html	4	quotes	A strange magic in human-made things	J. K. Rowling
wonder	wonder.html	4	quotes	This dazed and dramatic ignorance	G. K. Chesterton
wonder	wonder.html	4	quotes	This Highest Kind of Religious Feeling	Albert Einstein
wonder	wonder.html	4	quotes	This strange hankering for play and surprise	Steven Johnson
wonder	wonder.html	4	quotes	To see a world in a grain of sand	William Blake
wonder	wonder.html	4	quotes	The universe is queerer than we can suppose	J. B. S. Haldane
wonder	wonder.html	4	quotes	We are in Eden still	G. K. Chesterton
wonder	wonder.html	4	quotes	We shall see the sky sparkling with diamonds	Anton Chekhov
wonder	wonder.html	4	quotes	Wonderment is the first passion of all	René Descartes
wonder	wonder.html	4	quotes	The wonder remains	Alfred North Whitehead
wonder	wonder.html	4	quotes	The World is a Wonderfully Weird Place	Tom Robbins
written word	written-word.html	4	quotes	Amusing ourselves to death	Neil Postman
written word	written-word.html	4	quotes	A book is a man's best friend	Groucho Marx
written word	written-word.html	4	quotes	Books are key to understanding the world	Carl Sagan
written word	written-word.html	4	quotes	A continuous effort to make sense of things	Robert Darnton
written word	written-word.html	4	quotes	The Enormous Extension of our Being	C. S. Lewis
written word	written-word.html	4	quotes	Ignorant and Free	Thomas Jefferson
written word	written-word.html	4	quotes	Myth-Makers	Kurt Vonnegut
written word	written-word.html	4	quotes	The only sensible procedure for a critic	W. H. Auden
written word	written-word.html	4	quotes	The Only Sign of Mental Activity	Margery Allingham
written word	written-word.html	4	quotes	Politics and the Debasement of Language	George Orwell
written word	written-word.html	4	quotes	Symbolic Language	David Christian
written word	written-word.html	4	quotes	Television mesmerizes people	Eric Braverman
written word	written-word.html	4	quotes	Terrible with raisins in it	Dorothy Parker
written word	written-word.html	4	quotes	That Magical Honeycomb of Words	Tom Robbins
written word	written-word.html	4	quotes	Unarmed Truth and Unconditional Love	Martin Luther King Jr.
written word	written-word.html	4	quotes	We Need a Place to Stand	John Bacon and Ed Zeiders
written word	written-word.html	4	quotes	When I get a little money I buy books	Desiderius Erasmus
